FRS_FACILITY_DETAIL_REPORT_URL,REGISTRY_ID,PRIMARY_NAME,LOCATION_ADDRESS,SUPPLEMENTAL_LOCATION,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NAME,POSTAL_CODE,FEDERAL_FACILITY_CODE,FEDERAL_AGENCY_NAME,TRIBAL_LAND_CODE,TRIBAL_LAND_NAME,CONGRESSIONAL_DIST_NUM,CENSUS_BLOCK_CODE,HUC_CODE,EPA_REGION_CODE,SITE_TYPE_NAME,LOCATION_DESCRIPTION,CREATE_DATE,UPDATE_DATE,US_MEXICO_BORDER_IND,PGM_SYS_ACRNMS,INTEREST_TYPES,NAICS_CODES,NAICS_CODE_DESCRIPTIONS,SIC_CODES,SIC_CODE_DESCRIPTIONS,CONVEYOR,COLLECT_DESC,REF_POINT_DESC,SOURCE_DESC,lat,long,id,input_address,match_indicator,match_type,matched_address,tiger_line_id,tiger_side
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043281329,110000000000,NOBLE ENERGY INC. BATTERY #11351100,SESE SEC27 T1N R69W,NA,ERIE,BOULDER,8013,CO,COLORADO,UNITED STATES,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,24-Feb-11,1-Jun-17,NA,"AIR:CO0000000801301408, AIRS/AFS:0801301408, EIS:14827411","AIR EMISSIONS CLASSIFICATION UNKNOWN, AIR MINOR","211112, 211130",NATURAL GAS LIQUID EXTRACTION.,1321,NATURAL GAS LIQUIDS,EIS,NA,NA,NA,NA,NA,1310,"SESE SEC27 T1N R69W, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043289385,110000000000,NOBLE ENERGY INC. BATTERY #11382800,NWSE SEC14 T1N R69W,NA,ERIE,BOULDER,8013,CO,COLORADO,UNITED STATES,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,24-Feb-11,1-Jun-17,NA,"AIR:CO0000000801301402, AIRS/AFS:0801301402, EIS:14828811","AIR EMISSIONS CLASSIFICATION UNKNOWN, AIR MINOR","211112, 211130",NATURAL GAS LIQUID EXTRACTION.,1321,NATURAL GAS LIQUIDS,EIS,NA,NA,NA,NA,NA,1311,"NWSE SEC14 T1N R69W, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043281392,110000000000,NOBLE ENERGY INC. BATTERY #11384000,NWSE4 SEC25 T1N R69W,NA,ERIE,BOULDER,8013,CO,COLORADO,UNITED STATES,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,24-Feb-11,1-Jun-17,NA,"AIR:CO0000000801301419, AIRS/AFS:0801301419, EIS:14829011","AIR EMISSIONS CLASSIFICATION UNKNOWN, AIR MINOR","211112, 211130",NATURAL GAS LIQUID EXTRACTION.,1321,NATURAL GAS LIQUIDS,EIS,NA,NA,NA,NA,NA,1312,"NWSE4 SEC25 T1N R69W, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043280856,110000000000,NOBLE ENERGY INC. BATTERY #11384100,NWNW4 SEC31 T1N R68W,NA,ERIE,BOULDER,8013,CO,COLORADO,UNITED STATES,80516,NA,NA,NA,NA,2,81200000000000,10190005,8,STATIONARY,NA,24-Feb-11,1-Jun-17,NA,"AIR:CO0000000801301407, AIRS/AFS:0801301407, EIS:14829111","AIR EMISSIONS CLASSIFICATION UNKNOWN, AIR MINOR","211112, 211130",NATURAL GAS LIQUID EXTRACTION.,1321,NATURAL GAS LIQUIDS,EIS,NA,NA,NA,NA,NA,1313,"NWNW4 SEC31 T1N R68W, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043281338,110000000000,NOBLE ENERGY INC. BATTERY #11384200,NWSE4 SEC23 T1N R69W,NA,ERIE,BOULDER,8013,CO,COLORADO,UNITED STATES,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,24-Feb-11,1-Jun-17,NA,"AIR:CO0000000801301410, AIRS/AFS:0801301410, EIS:14829211","AIR EMISSIONS CLASSIFICATION UNKNOWN, AIR MINOR","211112, 211130",NATURAL GAS LIQUID EXTRACTION.,1321,NATURAL GAS LIQUIDS,EIS,NA,NA,NA,NA,NA,1314,"NWSE4 SEC23 T1N R69W, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043216917,110000000000,NOBLE TANK BATTERY #415747772,SENW SEC 26 T1N R69W,NA,ERIE,BOULDER,8013,CO,COLORADO,UNITED STATES,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,20-Jan-11,1-Jun-17,NA,"AIR:CO0000000801301395, AIRS/AFS:0801301395, EIS:15309811","AIR EMISSIONS CLASSIFICATION UNKNOWN, AIR MINOR","211112, 211130",NATURAL GAS LIQUID EXTRACTION.,1321,NATURAL GAS LIQUIDS,EIS,NA,NA,NA,NA,NA,1270,"SENW SEC 26 T1N R69W, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070865703,110000000000,OUTLOOK NINE MILE,2810 ARAPAHOE ROAD,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,9-Nov-20,NA,NA,NPDES:COR410391,ICIS-NPDES NON-MAJOR,NA,NA,1629,"HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED",ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,1315,"2810 ARAPAHOE ROAD, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110054071641,110000000000,PACIFIC AEROMOTIVE CORPORATION,115 CHEESEMAN STREET,NA,ERIE,BOULDER,8013,CO,COLORADO,UNITED STATES,80516,NA,NA,NA,NA,2,81200000000000,10190005,8,STATIONARY,NA,29-Oct-12,3-May-15,NA,ICIS:3000032176,ENFORCEMENT/COMPLIANCE ACTIVITY,336411,AIRCRAFT MANUFACTURING.,NA,NA,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,NA,40.051556,-105.04634,1316,"115 CHEESEMAN STREET, ERIE, COLORADO, 80516",Match,Non_Exact,"115 CHEESMAN ST, ERIE, CO, 80516",188689664,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070928088,110000000000,PARKDALE F1,NE OF E. BASELINE RD. + N. 119TH STREET,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80026,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,12-Apr-21,NA,NA,NPDES:COR411716,ICIS-NPDES NON-MAJOR,NA,NA,1629,"HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED",ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,1317,"NE OF E. BASELINE RD. + N. 119TH STREET, ERIE, COLORADO, 80026",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070925427,110000000000,PARKDALE F1 HEI,NE OF E BASELINE RD AND N 119 ST,NA,ERIE,BOULDER,CO013,CO,COLORADO,NA,80026,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,12-Apr-21,NA,NA,NPDES:COG080213,ICIS-NPDES NON-MAJOR,NA,NA,1799,"SPECIAL TRADE CONTRACTORS, NOT ELSEWHERE CLASSIFIED",ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,1318,"NE OF E BASELINE RD AND N 119 ST, ERIE, COLORADO, 80026",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071064509,110000000000,PARKDALE NATURAL GAS PROJECT,E. COUNTY LINE RD FROM VISTA PKWY TO MAIN ST,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,81200000000000,10190005,8,STATIONARY,NA,9-Jul-21,NA,NA,NPDES:COR412921,ICIS-NPDES NON-MAJOR,NA,NA,4932,GAS AND OTHER SERVICES COMBINED,ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,1319,"E. COUNTY LINE RD FROM VISTA PKWY TO MAIN ST, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041458491,110000000000,PARKLAND,UNK,NA,ERIE,BOULDER,8013,CO,COLORADO,UNITED STATES,80516,NA,NA,NA,NA,2,81200000000000,10190005,8,STATIONARY,NA,6-Jul-10,1-Jun-17,NA,"EIS:11651211, EIS:12304711",AIR MINOR,NA,NA,NA,NA,EIS,NA,NA,NA,NA,NA,1257,"UNK, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070839469,110000000000,PIRNAT RESIDENCE,2473 MONTANO CT,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,7-Oct-20,NA,NA,NPDES:COR409914,ICIS-NPDES NON-MAJOR,NA,NA,NA,NA,ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,40.039,-105.0849,1320,"2473 MONTANO CT, ERIE, COLORADO, 80516",Match,Exact,"2473 MONTANO CT, ERIE, CO, 80516",648219951,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070222187,110000000000,PRINCE LAKE RENOVATION,HWY 287 AND ARAPAHOE RD,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,6-Apr-18,NA,NA,NPDES:COR03N873,ICIS-NPDES NON-MAJOR,NA,NA,7999,"AMUSEMENT AND RECREATION SERVICES, NOT ELSEWHERE CLASSIFIED",ICIS,NA,NA,NA,NA,NA,1321,"HWY 287 AND ARAPAHOE RD, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110031105630,110000000000,RAW WTR INTAKE&DSCHG WATERLINE,NO ADDRESS GIVEN,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,RAW WTR INTAKE&DSCHG WATERLINE,24-Sep-07,9-Dec-13,NA,NPDES:COG072558,ICIS-NPDES NON-MAJOR,NA,NA,1629,"HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED",ICIS,UNKNOWN,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,1322,"NO ADDRESS GIVEN, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070252272,110000000000,REX RANCH,119 ST AND PIONEER PL,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,6-Jul-18,NA,NA,"NPDES:COR03T292, NPDES:COR405036",ICIS-NPDES NON-MAJOR,NA,NA,"1522, 1629","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY, HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED",ICIS,NA,NA,NA,NA,NA,1323,"119 ST AND PIONEER PL, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070030730,110000000000,REX RANCH FIL 1,119 ST AND ERIE PKWY,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,13-Mar-17,NA,NA,"NPDES:COR03Q809, NPDES:COR403608",ICIS-NPDES NON-MAJOR,NA,NA,1521,GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES,ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,1276,"119 ST AND ERIE PKWY, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070883586,110000000000,REX RANCH FILING 2,N 119TH ST AND BLACKWOOD CT,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,11-Jan-21,NA,NA,NPDES:COR410706,ICIS-NPDES NON-MAJOR,NA,NA,1522,"GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY",ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,1324,"N 119TH ST AND BLACKWOOD CT, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070544295,110000000000,REX RANCH FILING 2,FLAT IRONS MEADOWS BLVD AND HOMESTEAD PKWY,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80026,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,7-May-19,NA,NA,"NPDES:COR03V076, NPDES:COR405160",ICIS-NPDES NON-MAJOR,NA,NA,1522,"GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY",ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,1325,"FLAT IRONS MEADOWS BLVD AND HOMESTEAD PKWY, ERIE, COLORADO, 80026",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071158599,110000000000,REX RANCH FILING 3,SOUTH OF N. 119TH STREET + BLACKWOOD CT.,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,6-Dec-21,NA,NA,NPDES:COR414524,ICIS-NPDES NON-MAJOR,NA,NA,1629,"HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED",ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,1326,"SOUTH OF N. 119TH STREET + BLACKWOOD CT., ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110001429419,110000000000,ROSEDALE MARKETING DBA PORT-A STALL,8101 WEST I25 FRONTAGE ROAD,NA,ERIE,BOULDER,8013,CO,COLORADO,UNITED STATES,80516-9429,NA,NA,NA,NA,2,81200000000000,10190005,8,STATIONARY,NA,1-Mar-00,1-Jun-17,NA,"AIR:CO0000000812300211, AIRS/AFS:0812300211, EIS:4356111, RCRAINFO:COR000244194","AIR EMISSIONS CLASSIFICATION UNKNOWN, AIR MINOR, UNSPECIFIED UNIVERSE","331210, 339999","ALL OTHER MISCELLANEOUS MANUFACTURING., IRON AND STEEL PIPE AND TUBE MANUFACTURING FROM PURCHASED STEEL.",2499,"WOOD PRODUCTS, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,NA,40.11694,-104.98062,1327,"8101 WEST I25 FRONTAGE ROAD, ERIE, COLORADO, 80516-9429",Match,Non_Exact,"8101 W I- 25 FRONTAGE RD, ERIE, CO, 80516",188694749,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110062919640,110000000000,SAFEWAY STORE #1667,3333 ARAPAHOE RD #B,NA,ERIE,BOULDER,8013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,3-Dec-14,27-May-16,NA,"BR:COR000234740, RCRAINFO:COR000234740","HAZARDOUS WASTE BIENNIAL REPORTER, UNSPECIFIED UNIVERSE",NA,NA,NA,NA,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,NA,40.01529,-105.100746,1328,"3333 ARAPAHOE RD #B, ERIE, COLORADO, 80516",Match,Exact,"3333 ARAPAHOE RD, ERIE, CO, 80516",220751267,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110054087411,110000000000,SCHUBERT ENTERPRISES LLC,1380 RUE DE TRUST,NA,ERIE,BOULDER,NA,CO,COLORADO,NA,80516,NA,NA,NA,NA,2,81200000000000,10190005,8,STATIONARY,NA,29-Oct-12,3-May-15,NA,ICIS:3000029019,ENFORCEMENT/COMPLIANCE ACTIVITY,NA,NA,NA,NA,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,NA,NA,1329,"1380 RUE DE TRUST, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070000276,110000000000,SOUTHERN WATER SUPPLY PROJ BROOMFIELD PIPELINE BLOW OFF REPLACE AT STA 1206+29,HWY 287 AND ISABELLA RD,NA,ERIE,BOULDER,CO013,CO,COLORADO,NA,0,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,12-Jan-17,NA,NA,NPDES:COG075726,ICIS-NPDES NON-MAJOR,NA,NA,1799,"SPECIAL TRADE CONTRACTORS, NOT ELSEWHERE CLASSIFIED",ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,1330,"HWY 287 AND ISABELLA RD, ERIE, COLORADO, 0",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110040079759,110000000000,ST HWY NBR 52 PROJECT NBR ES6 0761-201,INTERSECTION OF ST HWY 52 AND CR 1,NA,ERIE,BOULDER,CO013,CO,COLORADO,NA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,23-Nov-09,11-Jan-16,NA,NPDES:COG073135,ICIS-NPDES NON-MAJOR,NA,NA,1629,"HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED",ICIS,NA,NA,NA,NA,NA,1331,"INTERSECTION OF ST HWY 52 AND CR 1, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070102815,110000000000,STAR MEADOWS PARK,MEADOW SWEET LN AND FLATIRONS MEADOW BLVD,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,1-Sep-17,NA,NA,"NPDES:COR03R651, NPDES:COR401951",ICIS-NPDES NON-MAJOR,NA,NA,7999,"AMUSEMENT AND RECREATION SERVICES, NOT ELSEWHERE CLASSIFIED",ICIS,NA,NA,NA,NA,NA,1332,"MEADOW SWEET LN AND FLATIRONS MEADOW BLVD, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110040754582,110000000000,SUNDROP FUELS INC,675 W 169TH AVE,NA,ERIE,BOULDER,8013,CO,COLORADO,UNITED STATES,80516,NA,NA,NA,NA,2,80100000000000,10190003,8,STATIONARY,NA,20-Apr-10,1-Jun-17,NA,"AIR:CO0000000801401336, AIRS/AFS:0801401336, EIS:14782011","AIR EMISSIONS CLASSIFICATION UNKNOWN, AIR SYNTHETIC MINOR","541711, 541714",NA,8731,COMMERCIAL PHYSICAL AND BIOLOGICAL RESEARCH,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,1333,"675 W 169TH AVE, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064749688,110000000000,SUNWEST NORTH,MELLER ST AND TELLEEN AVE,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,11-Sep-15,1-Apr-16,NA,NPDES:COR03J807,ICIS-NPDES NON-MAJOR,NA,NA,1521,GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES,FRS-GEOCODE,ADDRESS MATCHING-NEAREST INTERSECTION,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,1334,"MELLER ST AND TELLEEN AVE, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110055096373,110000000000,SUNWEST NORTH,MELLER & TELLEEN AVE SEC,NA,ERIE,BOULDER,CO013,CO,COLORADO,NA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,4-Mar-13,11-Jan-16,NA,NPDES:COG074344,ICIS-NPDES NON-MAJOR,NA,NA,1799,"SPECIAL TRADE CONTRACTORS, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-NEAREST INTERSECTION,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,1335,"MELLER & TELLEEN AVE SEC, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110014414892,110000000000,"TREATMENT TECHNOLOGY, INC",8393 WEST I-25 FRONTAGE ROAD,NA,ERIE,BOULDER,8013,CO,COLORADO,UNITED STATES,80516,NA,NA,NA,NA,2,81200000000000,10190005,8,STATIONARY,NA,17-Jun-03,6-Sep-16,NA,"ICIS:2660908, ICIS:5868716, NCDB:I08#2003110421422 2","COMPLIANCE ACTIVITY, ENFORCEMENT/COMPLIANCE ACTIVITY, FORMAL ENFORCEMENT ACTION",NA,NA,NA,NA,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,40.121574,-104.9806,1336,"8393 WEST I-25 FRONTAGE ROAD, ERIE, COLORADO, 80516",Match,Non_Exact,"8393 W I- 25 FRONTAGE RD, ERIE, CO, 80516",188732694,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110032612215,110000000000,"TWIN PEAKS EXCAVATING, INC.",883 COLORADO HIGHWAY 52,NA,ERIE,BOULDER,8013,CO,COLORADO,UNITED STATES,80516,NA,NA,NA,NA,2,81200000000000,10190005,8,STATIONARY,NA,15-Nov-07,5-Mar-13,NA,ICIS:600033298,"ENFORCEMENT/COMPLIANCE ACTIVITY, FORMAL ENFORCEMENT ACTION",NA,NA,1623,"WATER, SEWER, PIPELINE, AND COMMUNICATIONS AND POWER LINE CONSTRUCTION",ICIS,NA,NA,NA,NA,NA,1337,"883 COLORADO HIGHWAY 52, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110015780225,110000000000,VARRA COMPANIES INC NORTH METRO PLANT 4,1688 WCR 11,NA,ERIE,BOULDER,8013,CO,COLORADO,NA,80516,NA,NA,NA,NA,2,81200000000000,10190003,8,STATIONARY,NA,19-Nov-03,31-Dec-15,NA,TRIS:80516VRRCS1688W,TRI REPORTER,327320,READY-MIX CONCRETE MANUFACTURING.,3273,READY-MIXED CONCRETE,FRS-TRIS,NA,NA,NA,40.026447,-104.961365,1338,"1688 WCR 11, ERIE, COLORADO, 80516",Match,Non_Exact,"1688 CO RD 11, ERIE, CO, 80516",188750042,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110045490232,110000000000,VILLAGE @ VISTA RIDGE,MOUNTAINVIEW & HWY 7 (NW CORNER),NA,ERIE,BOULDER,CO013,CO,COLORADO,NA,80516,NA,NA,NA,NA,NA,NA,NA,8,STATIONARY,NA,10-May-12,11-Jan-16,NA,NPDES:COR03B767,"ICIS-NPDES NON-MAJOR, STORM WATER CONSTRUCTION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339,"MOUNTAINVIEW & HWY 7 (NW CORNER), ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070602021,110000000000,WELD COUNTY ROAD 7 - WATER TRANSMISSION PIPELINE PH 1,CO RD 7 AND CO RD 12,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,81200000000000,10190005,8,STATIONARY,NA,6-Sep-19,NA,NA,NPDES:COR406264,ICIS-NPDES NON-MAJOR,NA,NA,4941,WATER SUPPLY,ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,1340,"CO RD 7 AND CO RD 12, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070568628,110000000000,WELD COUNTY ROAD 7 WATER TRANSMISSION PIPELINE,CR 7 AND CR 12,NA,ERIE,BOULDER,CO013,CO,COLORADO,NA,80516,NA,NA,NA,NA,2,81200000000000,10190005,8,STATIONARY,NA,6-Aug-19,NA,NA,NPDES:COG076711,ICIS-NPDES NON-MAJOR,NA,NA,1799,"SPECIAL TRADE CONTRACTORS, NOT ELSEWHERE CLASSIFIED",ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,1341,"CR 7 AND CR 12, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070673346,110000000000,WILD ROSE,JAY ROAD AND JASPER ROAD,NA,ERIE,BOULDER,CO013,CO,COLORADO,USA,80516,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,6-Jan-20,NA,NA,"NPDES:COG076868, NPDES:COR407573, NPDES:COR410783",ICIS-NPDES NON-MAJOR,NA,NA,"1623, 1629","HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED, WATER, SEWER, PIPELINE, AND COMMUNICATIONS AND POWER LINE CONSTRUCTION",FRS-GEOCODE,ADDRESS MATCHING-NEAREST INTERSECTION,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,1342,"JAY ROAD AND JASPER ROAD, ERIE, COLORADO, 80516",No_Match,NA,NA,NA,NA
